,New_Attack_Training_Points,New_Attack_Recall,Model_Accuracy,Model_Precision,Model_F1
0,2,0.07792762034824172,0.9009237833538217,0.9225242293654562,0.8658584693800775
1,4,0.2614451656986676,0.920541654613827,0.9374557248047186,0.9025905305608616
2,6,0.608034188034188,0.9575016272510306,0.9611394253406261,0.9533919733925071
3,8,0.7284468012316113,0.9701739476348907,0.9731838810264729,0.9687726590571584
4,10,0.6615029099623417,0.9627034358047016,0.9677087214281623,0.9605263462880166
5,12,0.7518842069201782,0.9722583912037037,0.9747525275656488,0.9710780952238739
6,14,0.779910867329448,0.975421399117413,0.9775324427753456,0.9745343650657939
7,16,0.7941680960548886,0.9772102445376936,0.9788092068626078,0.9763403301874084
8,18,0.8474081702711981,0.9825537225960496,0.9836427821081961,0.9821341698342605
9,20,0.8613019580900034,0.9837373371924747,0.9847018679513622,0.983417128415872
10,22,0.8278618081815057,0.9804707287068528,0.9812200689239446,0.9797520592298629
11,24,0.8898348813209495,0.9872358517875235,0.9877149420509896,0.9869687289635947
12,26,0.8216867469879519,0.9800969819787219,0.9819977840279449,0.9796775155867827
13,28,0.8954529796761971,0.9878673277359582,0.988544768765026,0.9877063969897325
14,30,0.8399689762150983,0.9818765834238147,0.9828007278756644,0.9813150609870038
15,32,0.8140738185581234,0.9790972926017084,0.9801881609923111,0.9783189418234712
16,34,0.8661546427338626,0.9844621009194237,0.9851416477395146,0.9840770201080654
17,36,0.9033678756476684,0.9885425716768028,0.9887661173855927,0.988236020039535
18,38,0.9225717248530937,0.9906777206574469,0.9907790975288833,0.9904415848484702
19,40,0.885593220338983,0.9866401158580739,0.9872515082164183,0.986381342105491
20,42,0.9175320179993077,0.9901785067709464,0.990148194644323,0.9898584831459144
21,44,0.928472462764115,0.9909291714947857,0.9909291561338849,0.9906637908764364
22,46,0.9316291161178509,0.9916346780618528,0.9915562321702578,0.9914173152723719
23,48,0.9369580298300382,0.9917608286252354,0.9916489233221397,0.9915729637958086
24,50,0.9249392572023603,0.9904201376312929,0.9903109878567788,0.9901517400453077
25,52,0.8955366446682875,0.9877843378730803,0.9882042906640095,0.9875506283652897
26,54,0.907108098713938,0.9891327972179961,0.9891105413089885,0.9888116224339673
27,56,0.9531304347826086,0.9936603390812926,0.9935305828866198,0.9935044878192507
28,58,0.9277758440654368,0.9912778059560902,0.991135091554408,0.9910264300294214
29,60,0.9261581330546849,0.9908333333333333,0.991131240787969,0.9907370011543348
30,62,0.9620948065528059,0.9946644684397421,0.9944900582954455,0.994516443496676
31,64,0.9297174747122428,0.9913846209595594,0.9913195738699068,0.9911669290733365
32,66,0.9481675392670157,0.993449662970211,0.9933176752900638,0.9932616220784015
33,68,0.9265630457561997,0.9911930994491157,0.9910741892766562,0.990936369802981
34,70,0.9431142957008039,0.9928597317868794,0.9928104953480966,0.9926859286351798
35,72,0.8970793983910458,0.9883735682180659,0.988587247933618,0.988066060265159
36,74,0.9036576828841442,0.9888711665337491,0.9890358432456139,0.9885756593722433
37,76,0.9475481611208406,0.9935832366589328,0.9933991569543317,0.9933843443674165
38,78,0.9570627409744129,0.9943894568921761,0.9943018995386443,0.9942216783440136
39,80,0.9110838302350053,0.9892857142857142,0.9898219355972633,0.9891885632078623
40,82,0.9281326781326781,0.9916237580680252,0.9919361098439325,0.9915317802889166
41,84,0.9281700035124693,0.9910157383231796,0.9910972207895629,0.9907578402030981
42,86,0.9509666080843585,0.9935265104808878,0.9935365158384478,0.9933885973409562
43,88,0.9305311290889904,0.9915947337879008,0.9917666097726558,0.9914734439171848
44,90,0.9649771207321366,0.9950943054044251,0.9949506797612065,0.9949656430927853
45,92,0.9604614300810144,0.9945951828206616,0.9945403123978437,0.9944619556238574
46,94,0.9393725766654918,0.9924181963288109,0.9923347760759376,0.9922203623757435
47,96,0.9624338624338624,0.9948392831229139,0.9946726074074301,0.9946568233593172
48,98,0.9567596187786799,0.9941767651113853,0.9941226827204909,0.9940502736822104
49,100,0.9565524549629106,0.9942398403483309,0.9940058643922526,0.9940364889970248
50,102,0.951926475786497,0.9934138907032442,0.9933372107216638,0.9932362638471914
51,104,0.9619738238415281,0.9946019015822325,0.994627733497847,0.9945417045889601
52,106,0.927787610619469,0.9910085649996371,0.9910128758273073,0.9908143284542179
53,108,0.9527098831030818,0.9938661440185831,0.993612334402032,0.9936270781119854
54,110,0.9508153137185396,0.9935753176043557,0.9933974689982574,0.993389548141173
55,112,0.9670982617949628,0.9950359372731232,0.9949694726680558,0.9949577509491879
56,114,0.9661874334398296,0.9951354098598708,0.9949399550125375,0.9949933680585882
57,116,0.9412078152753107,0.9925119808306709,0.992368399346466,0.992285691027617
58,118,0.9639175257731959,0.9953616295112918,0.9952550732719816,0.9952417215939797
59,120,0.9639807897545358,0.995143427741467,0.9951287089987011,0.9950784508667012
60,122,0.9472232111071556,0.9933546372285569,0.9932523001557488,0.9931706936760467
61,124,0.9568044175276096,0.994380084253341,0.9941714636532561,0.9941849385315711
62,126,0.9654188948306597,0.99522408658386,0.9951280911201565,0.9951256327765714
63,128,0.9644131287905815,0.9948877669620805,0.9947996366144791,0.9947219546509798
64,130,0.967690110674759,0.9953959317108609,0.995168294977663,0.9952084005025835
65,132,0.9698106466595213,0.9956135571054926,0.9952286314979678,0.9953390305960957
66,134,0.9611190561315696,0.9945142774104483,0.9945193989839155,0.9944020408087096
67,136,0.9685152057245081,0.9955311727946519,0.9954156707722975,0.9954222889960584
68,138,0.9670605084138919,0.9954854298379479,0.995299256485197,0.9953500495589747
69,140,0.9782336080257972,0.996202761627907,0.996160246062612,0.996130245093146
70,142,0.9694334887056293,0.9956301330038521,0.9954747459449662,0.9954833991753052
71,144,0.9626838894869034,0.9946939962203809,0.9946178839595916,0.9945779985527077
72,146,0.9602333931777379,0.994602747692084,0.9945155667497205,0.9944942585062668
73,148,0.9716133668702839,0.9957836580401279,0.9955489990396424,0.9956277058396261
74,150,0.9581984897518878,0.9947110141766631,0.9947411633115155,0.9946080616001849
75,152,0.9771500539762505,0.9962738112549075,0.9960455568411739,0.9961237741982065
76,154,0.9722722362261433,0.9960735839453211,0.995921100531591,0.9959604647915533
77,156,0.964054054054054,0.9950370855148343,0.9949247777685659,0.9949259144640241
78,158,0.9614136314460873,0.9950367246018472,0.9948583559650636,0.9948823446536637
79,160,0.9629195236376759,0.9952727272727272,0.995182852273873,0.9951721205850533
80,162,0.9695738533766702,0.995363299149029,0.99531460283632,0.9952694979657349
81,164,0.9696422117817131,0.9957812045388419,0.9956924212361993,0.9956834641266925
82,166,0.9746835443037973,0.9962719138721176,0.9961782368056347,0.9961764759584008
83,168,0.9640788997466522,0.9945529608613416,0.9943253195485231,0.994371722461901
84,170,0.9672220210068816,0.9952073481265915,0.9950841869623213,0.9950947045612692
85,172,0.9771656397245378,0.9965894208381839,0.9965973382353148,0.9965125618236593
86,174,0.9659956474428726,0.9951429818816852,0.9949157968351977,0.994962575479748
