,New_Attack_Training_Points,New_Attack_Recall,Model_Accuracy,Model_Precision,Model_F1
0,2,0.022803487592219986,0.9440242200173539,0.9648189668861455,0.9248972803998307
1,4,0.23606447280053727,0.9558762497641955,0.9733141457743963,0.9484717687084407
2,6,0.441492938802959,0.9670980643700713,0.976364978493889,0.9638407216498779
3,8,0.5062289562289563,0.9713312705180936,0.9783623947661503,0.9689073015287889
4,10,0.7326365475387726,0.9834144684705084,0.9844483816578604,0.9823769879094001
5,12,0.7557393652937204,0.9848756462995811,0.9854517819770422,0.9840413401517412
6,14,0.6179851250845165,0.9772881675787883,0.9781313918472978,0.9749321991946895
7,16,0.7701421800947867,0.9860434831842374,0.9865420742615697,0.9852850032687233
8,18,0.7550847457627119,0.9849288437582575,0.9855669926157768,0.9840898966096427
9,20,0.7566191446028513,0.9849182679602855,0.9852819385028978,0.9839807680479837
10,22,0.7520394289598913,0.98514365537811,0.9861910567509238,0.9844060121460618
11,24,0.5976855003403676,0.9762790258636964,0.9774117666324178,0.9737369674827187
12,26,0.7564758009543285,0.9857833327039988,0.9864489000570005,0.9849765230859545
13,28,0.8179180887372013,0.9886805634228315,0.9888679770364541,0.9881545935676299
14,30,0.8229665071770336,0.98895351032894,0.9891263152929293,0.9884445792893708
15,32,0.8150239561943874,0.988499452354874,0.9887543896134297,0.9879928221316319
16,34,0.8485263879369431,0.9907365439093485,0.990946327936927,0.9904113917653763
17,36,0.7937542896362388,0.9877611150984021,0.9880682502752375,0.987162495485423
18,38,0.824914089347079,0.9890918363492124,0.9893959009722881,0.9886156263835071
19,40,0.8707845836200965,0.9914144848690921,0.9913126065877478,0.9910506246989256
20,42,0.850447966919366,0.9902520119393962,0.9902014710658372,0.9897827959682245
21,44,0.9085576259489303,0.9938881541658795,0.9938351245594071,0.9936416593184122
22,46,0.8875259156876296,0.9922816763027623,0.9921782354868002,0.9919606013111647
23,48,0.8340830449826989,0.9896356902611391,0.9894307497751101,0.9890643481932925
24,50,0.9118156618156618,0.9934237877470804,0.9932393054605179,0.9931414529844624
25,52,0.8344899375433728,0.9897853120157236,0.9899524470821134,0.9893392107457359
26,54,0.8700486448922863,0.9916745416745417,0.9916669675802359,0.9913730655877248
27,56,0.8542101600556715,0.9912486296450308,0.991428223182806,0.9909154265678641
28,58,0.8841463414634145,0.992457752069865,0.9925024698934666,0.9922047317415459
29,60,0.8433356594556874,0.9898294831562631,0.9896120298629919,0.989287666888755
30,62,0.8855695317959469,0.9924660642038795,0.9923770111789372,0.9921620914522288
31,64,0.9179496151154655,0.9942711287577992,0.9943521297799788,0.9941437138700819
32,66,0.912053258584443,0.9937128918806489,0.9936140069954441,0.9934828036386671
33,68,0.9233333333333332,0.9948753829280284,0.9947664355497717,0.9946989329088163
34,70,0.9007378777231203,0.9936079276825902,0.9935713289493668,0.9933845203354924
35,72,0.9111541168191415,0.9943166773839693,0.994257309500708,0.9941271332794391
36,74,0.9237138830162086,0.9945999621713637,0.9945299959139915,0.9943996966916749
37,76,0.8530345800988004,0.99076911436462,0.990794097492432,0.9903968607231454
38,78,0.9166077738515901,0.9941451326094358,0.9939310277898462,0.9939157068893552
39,80,0.913305024769993,0.9940311778727913,0.9939279813219819,0.9938270081972882
40,82,0.913359319631467,0.9938415257123396,0.9936448145717374,0.9935920844291473
41,84,0.9020581973030518,0.9931315042573321,0.993087765972177,0.9929123546933459
42,86,0.9029850746268657,0.9933391363584756,0.9933064060146818,0.9931363646188772
43,88,0.9170818505338079,0.9940388327466788,0.9938483183019715,0.9937989640514828
44,90,0.9215965787598004,0.9945115257958288,0.9943431241262475,0.9943185782282351
45,92,0.936830835117773,0.9955710338039898,0.9955283900308265,0.9954605926349614
46,94,0.9099356683345247,0.9938008707173954,0.9937744385920595,0.9936164465523469
47,96,0.9187544738725841,0.9942452580168856,0.9940861510232653,0.9940147474982729
48,98,0.9431899641577062,0.9956741509219643,0.9954085932285175,0.995452455928147
49,100,0.9003948312993539,0.9937331970161687,0.993717475784597,0.993509366801599
50,102,0.9250539180445723,0.9947267769909494,0.9947381662172127,0.9946146601756511
51,104,0.9298056155507559,0.994641166445749,0.9945118306608582,0.9944598417292101
52,106,0.9401586157173757,0.99514259743211,0.9949410565684607,0.9948910333858615
53,108,0.9227436823104693,0.9945551304874816,0.9944104739099728,0.9943662492949943
54,110,0.9296818510484455,0.9948482897079435,0.9948445208074949,0.9947190822191666
55,112,0.9250543084721217,0.9947626624237602,0.9944225300981562,0.9944837494053413
56,114,0.9423495286439448,0.995321083538549,0.9950243378194497,0.9950674191707207
57,116,0.9371822803195352,0.995699617322775,0.9956812129408941,0.9955643444412107
58,118,0.9225454545454546,0.9945909590390664,0.9945238090918836,0.994427300188188
59,120,0.9156955571740714,0.9940316040774566,0.9938430925074927,0.9937813616479505
60,122,0.9288840262582058,0.9950164853905332,0.9949999198621895,0.9948803161519102
61,124,0.9258582907231555,0.9946181542543111,0.994247760277448,0.9943317207602624
62,126,0.9343452816386246,0.9948925444414964,0.9948226735434282,0.9947338024971555
63,128,0.9360805860805861,0.9955176073689398,0.9953444030857621,0.9953453750839326
64,130,0.9471753484959647,0.9958394935365252,0.9954532653940292,0.9955751852888337
65,132,0.9268919911829537,0.9948724267354134,0.9947436235307551,0.9946664973854189
66,134,0.9394775570272259,0.9953554502369668,0.9950914691312733,0.9951241642945106
67,136,0.9390198968312454,0.9953835361923179,0.9952950857239656,0.9952630620630241
68,138,0.9498154981549816,0.9960373137158243,0.9958425862316274,0.9958617557457337
69,140,0.938470066518847,0.9955914141605673,0.9956465752344081,0.9955338093686019
70,142,0.9404145077720207,0.995610042856601,0.9957137221468733,0.9955635029945971
71,144,0.9329132690882135,0.9952209368480941,0.9949985838839124,0.995020945313114
72,146,0.9534149962880475,0.9965861244926602,0.9964173587597576,0.9964342902035144
73,148,0.9438661710037175,0.9958840711657373,0.9957581507134183,0.9957350044656097
74,150,0.9277736411020104,0.9947361432527789,0.9944874975541301,0.9944835558238316
75,152,0.9272930648769575,0.9948400804340403,0.9944536237918737,0.9945494082241126
76,154,0.917849141150112,0.9945266552836274,0.9945105484992882,0.9943942008766086
77,156,0.943717277486911,0.9956171972830418,0.9953601478549212,0.9954095332553329
78,158,0.9421348314606742,0.9957876361428408,0.9954809933164442,0.9955548931451886
79,160,0.9427981995498875,0.9957114121978063,0.9956786696966852,0.9955543488081562
80,162,0.9489105935386927,0.9958344403537405,0.9955899033473986,0.9956342657104191
81,164,0.948645598194131,0.9960998291895995,0.9958660307098314,0.9958898772476377
82,166,0.9355689525244913,0.995378278859659,0.9952038001327494,0.995198810894371
83,168,0.940188679245283,0.9959663642230744,0.996035889926092,0.9959205461452663
84,170,0.9484126984126984,0.9958996165382134,0.9955424919597038,0.9956500991424235
85,172,0.9487130961392886,0.996165090936705,0.9960508500731144,0.9960497474694515
86,174,0.949393479909022,0.9962597303968104,0.996177655219975,0.9961388712457668
87,176,0.94874715261959,0.9956898188584666,0.9953402044960613,0.9954339677581765
88,178,0.9418250950570343,0.9958698872051954,0.9956593564684234,0.9956659707969779
89,180,0.9327875095201827,0.99534733563751,0.9950110792027622,0.9950915322332946
90,182,0.9403127383676582,0.9953754700497588,0.9951450932685644,0.9951916843182401
91,184,0.937929717341482,0.9956980056980058,0.9954829005731594,0.9955207651663924
92,186,0.9483550114766641,0.9962485279033545,0.9960849215546719,0.9960823173887658
93,188,0.9348659003831419,0.9954314045818927,0.9951192321857236,0.9951768442306826
94,190,0.956062931696086,0.9969223754701926,0.9967868976979506,0.9968109655570156
95,192,0.9583013066871638,0.9968176463882661,0.9968732779256555,0.9967886617721137
96,194,0.9657428791377982,0.9968364050921528,0.9967234435422857,0.9967216123125967
