,New_Attack_Training_Points,New_Attack_Recall,Model_Accuracy,Model_Precision,Model_F1
0,2,0.10043091465109813,0.8841958711691259,0.9628824984616839,0.871399750009375
1,4,0.24068150208623085,0.9018180205746719,0.9628908277199184,0.8976160788238596
2,6,0.6973977177845812,0.9603288633461048,0.9696878317699551,0.9600212265453902
3,8,0.8005430242272347,0.9736748740509473,0.9757137817359962,0.9727947294315359
4,10,0.8340066870994706,0.9774251348282713,0.9809423954053049,0.9774458029204898
5,12,0.8445776414831336,0.9785944929387552,0.9849075502064426,0.9798451214547604
6,14,0.8407252440725245,0.978513129879347,0.9819321932832069,0.9786104217427641
7,16,0.8173318448227742,0.9752466463198239,0.9783165759983308,0.9748889520845496
8,18,0.7851857023177883,0.9716159142532651,0.9782948480110348,0.9721511393624276
9,20,0.8406677842972897,0.9783754525448995,0.9848246628746331,0.979629306272654
10,22,0.8585406765445904,0.980335084481045,0.9864493303592037,0.9816449232805062
11,24,0.9122377622377623,0.987637557685481,0.9891277068695993,0.9877479940655091
12,26,0.8989644556395187,0.9862255041181482,0.9882752856925598,0.9863730095852318
13,28,0.9252310277233269,0.9895352552723142,0.9898020708633218,0.989368625120858
14,30,0.816545250770524,0.9753408606731998,0.9776281362792869,0.9747777853524577
15,32,0.8524670591533501,0.9801683119096655,0.9831932480370765,0.9803014425862683
16,34,0.8937587657784011,0.9854225852272729,0.9883317073546108,0.9858900257184049
17,36,0.9083637384226775,0.9873570566091342,0.9879670469566473,0.9871324342312952
18,38,0.9071187868576243,0.9870453899701662,0.9885677750565963,0.9871580098486337
19,40,0.9348131497611689,0.9902500532783974,0.9908563708642225,0.9901977861000221
20,42,0.9125667697497891,0.9873898834896278,0.9877736178493646,0.9871651881148731
21,44,0.8841068917018283,0.9844138543516874,0.9866007619036629,0.9845376023647837
22,46,0.9368843231072334,0.9909496234190706,0.9911301827393727,0.9908168860758292
23,48,0.9063644043931287,0.9871651389184963,0.9877951317773966,0.9869337718439278
24,50,0.9359678782755705,0.9907173820352473,0.9913951963053352,0.9906866168884554
25,52,0.9350859881590077,0.9905035178736409,0.9913154508219097,0.9905180424784359
26,54,0.9530324400564175,0.9929193319118692,0.9930616691968788,0.9928348614859568
27,56,0.9463025684448207,0.991914848247921,0.9922039731271468,0.9918002995761223
28,58,0.9390002824060999,0.991238982087006,0.9918975118184871,0.991225962697117
29,60,0.9444758406329472,0.991362763915547,0.9917588383436123,0.9912599993108838
30,62,0.9490387333898784,0.9926151713351344,0.992865892753912,0.9925654191173789
31,64,0.9554455445544555,0.9931923213650906,0.9932581709429538,0.9930992805048855
32,66,0.8757429946221342,0.9834328782707622,0.9874284049679123,0.9841404409764698
33,68,0.9379071084678561,0.9910758728578539,0.9914274818575479,0.9909666035173234
34,70,0.9492065741003117,0.9924352865879675,0.9924568212318697,0.992287856839237
35,72,0.9505245250921464,0.9927014437095513,0.993005228823449,0.9926672603777891
36,74,0.9440425531914893,0.9916874110953058,0.9923031244024985,0.9916303600412382
37,76,0.9481265966505819,0.9919980083932001,0.9924697942075178,0.9919411452080771
38,78,0.9658477705197387,0.994602717313985,0.9946346900104011,0.9945183959208824
39,80,0.8787297527706734,0.9835135519669915,0.9896444463326658,0.98506674022364
40,82,0.9617571794142735,0.993908295389869,0.9939766209977704,0.993795609572245
41,84,0.9505689900426743,0.9926538598363572,0.9928493507967724,0.9925868675784529
42,86,0.9582977512097921,0.9937206489255728,0.9943018196996065,0.9937479955527942
43,88,0.958273996012532,0.993595673521668,0.9934575316403984,0.9934183031240619
44,90,0.9529068110572813,0.9930081127241674,0.9930482869439721,0.99286399701261
45,92,0.9366267465069861,0.9909526012383459,0.9909983260256021,0.9907562503059142
46,94,0.9653352353780313,0.9942170818505338,0.9941044262085582,0.9940488089775547
47,96,0.9512560662289465,0.9926418250409281,0.99301283970036,0.9925756751510033
48,98,0.941373893173379,0.9913065916856493,0.9918530760158499,0.9912790480227686
49,100,0.9456273220920263,0.9917509076671176,0.9923589844209726,0.9917683307563383
50,102,0.9590363168430083,0.9937348711376904,0.9940010727693005,0.9937217799254885
51,104,0.94241773962804,0.9914026343894624,0.9920123396536192,0.991434113411968
52,106,0.9531205267678213,0.9926570065508402,0.992730745158028,0.99248724340056
53,108,0.9510169006015468,0.9927721996724346,0.993009751686516,0.992680047416683
54,110,0.9563628546861564,0.9935639510041304,0.9937780088118593,0.9935162614485784
55,112,0.9471608832807571,0.9924862901502742,0.9926161104718159,0.9923857647370755
56,114,0.9555236728837877,0.9932514245014245,0.9933214900722593,0.9931513491960653
57,116,0.9580821131208728,0.9934646342332075,0.9934462600122166,0.9933117460941137
58,118,0.954538925596093,0.9930456617751816,0.9930385940549931,0.9928971454869817
59,120,0.9565967231963208,0.9934904181805229,0.9940333084568642,0.9935436866986025
60,122,0.9431981593327581,0.9920383300085494,0.9924411267123996,0.9919838642086702
61,124,0.9580575539568346,0.9936052725329534,0.9935989765582898,0.9934814788567812
62,126,0.9560898358767637,0.9934088641869745,0.9935220363250303,0.993278844254009
63,128,0.9548401037165082,0.9932569657236514,0.9934122611098966,0.9931846987042392
64,130,0.9690112424329778,0.9949846778791335,0.994924826157902,0.9948451784141551
65,132,0.9476492644937986,0.9919731309243818,0.9923592184885137,0.9918934218171287
66,134,0.9624098124098124,0.9941553813257307,0.9941290644168423,0.9940374773207815
67,136,0.9427519491770141,0.9916868629267945,0.9922213442487174,0.9916808342028828
68,138,0.9696619474140422,0.9950188907898488,0.9949945056765698,0.9949193588778212
69,140,0.9582971957213068,0.9938333214514864,0.9939537609509959,0.9937252789513055
70,142,0.967168064796066,0.9946438756594895,0.9946315724321266,0.9945226779038802
71,144,0.9586830680173662,0.9936809269162209,0.9938060974630858,0.9936049009197584
72,146,0.9600347523892268,0.9940815744438106,0.994355476852078,0.9940677826341837
73,148,0.9642857142857143,0.9942950866433716,0.994116841973645,0.99410795106339
74,150,0.9550594375181212,0.993198188560833,0.9933219632595679,0.9930774139314389
75,152,0.9651145923991877,0.9944012552599673,0.9943582056537523,0.9942530606743661
76,154,0.9708272859216255,0.9950784593437946,0.9950338007866523,0.9949600207279187
77,156,0.9610804530932326,0.9942845424067337,0.9942333949787948,0.9941679690664342
78,158,0.9667974426038941,0.9943465544300185,0.9945282902764415,0.9943319032974394
79,160,0.9625617912183775,0.9941588785046729,0.9941299683358759,0.9940314840845731
80,162,0.9507564736688973,0.9928028681506849,0.9928593596986321,0.9926748959156048
81,164,0.9580058224163027,0.9936853371387798,0.9936437498916465,0.9934974254082728
82,166,0.9656277308476551,0.9946928071928072,0.9946761558134257,0.9945801742241951
83,168,0.9769746429612358,0.9959412688218083,0.9959952672565333,0.9958866188982527
84,170,0.9600466608340624,0.99373751070511,0.9939019158229586,0.9936850542446962
85,172,0.9610446454625037,0.9938084362286774,0.9936594244680602,0.9935867044560318
86,174,0.9683941605839417,0.9946109921484654,0.994399603434226,0.9944204060345457
87,176,0.9800613496932515,0.9961364123063745,0.9961476604684719,0.9960464783987524
88,178,0.9691610640163695,0.9948779268989149,0.9947393359241892,0.9947175848921019
89,180,0.9646095349517403,0.994520596844435,0.9944876605053808,0.9944161750852623
90,182,0.9689054726368159,0.9944845066400114,0.9942384779406332,0.9942660904568623
91,184,0.9693997071742313,0.9948768297036774,0.9947504930533568,0.9947238328856921
92,186,0.9592733665397012,0.9938678234790059,0.9942860939481144,0.9938876527832373
93,188,0.9728818528290823,0.9954474041276868,0.9954716047205106,0.9954074440098046
94,190,0.9671457905544147,0.9946346950435653,0.9945475488853952,0.9944246363079032
95,192,0.9732902847079542,0.9952414113277623,0.9950970572237517,0.9950724133537807
96,194,0.9694566813509544,0.9947857142857143,0.9948576307562973,0.9946629923677868
97,196,0.9737731413458712,0.9954818201300093,0.995301424073154,0.9953012424409983
98,198,0.9721405468979711,0.9954100585797971,0.9951999923168512,0.9952195814368683
99,200,0.9599882318328921,0.9938915481888977,0.9939160224762991,0.9937456704124754
