,New_Attack_Training_Points,New_Attack_Recall,Model_Accuracy,Model_Precision,Model_F1
0,1,0.8877665544332211,0.993583832795451,0.9937589030978358,0.9935032492105765
1,2,0.8876404494382022,0.9935547700464902,0.9937481107152701,0.9934847394880676
2,3,0.8875140607424072,0.9936601859678783,0.9936281507478066,0.9935093565513513
3,4,0.8873873873873874,0.9937463976945244,0.9939648099501117,0.9936847397631483
4,5,0.9642051860202931,0.9962150322778973,0.9961529490078775,0.9961529357313971
5,6,0.8871331828442438,0.9938900203665988,0.9937898672393745,0.9936898990060061
6,7,0.9813559322033899,0.9970697871032204,0.9971584690739691,0.9970319738455576
7,8,0.8868778280542986,0.993562891510703,0.9938081301141493,0.993517787722425
8,9,0.9688561721404303,0.9964738662567256,0.9964308444167771,0.9964179437518528
9,10,0.8945578231292517,0.9944944079326646,0.9946033043585599,0.9944257969896649
10,11,0.967366628830874,0.9961853332308401,0.9960534472313405,0.9960825328769403
11,12,0.9568181818181819,0.9960026136756737,0.9962926290091161,0.9960935612786852
12,13,0.9843572241183163,0.9967712177121771,0.996678759183165,0.9967107592668732
13,14,0.8861047835990888,0.9938977512973285,0.9942070223407475,0.9938765060728145
14,15,0.8859749144811858,0.9936092104251557,0.9938466114757127,0.9935719909306799
15,16,0.9874429223744292,0.9972994272094721,0.997420022705592,0.9973337094207392
16,17,0.9688571428571429,0.996021067199754,0.9960392885563212,0.9959931985899959
17,18,0.88558352402746,0.9942139863903733,0.9942686055044552,0.9940724350086296
18,19,0.9916953035509737,0.9976835832372164,0.9977597806118097,0.9976190736811251
19,20,0.9704701834862386,0.9969818139874659,0.9970869134498503,0.9969737139075703
20,21,0.9664179104477612,0.9965395262996002,0.9966239308263476,0.9965546489935675
21,22,0.9916666666666667,0.996981581881801,0.9967776685045584,0.9968553884540889
22,23,0.950517836593786,0.9960874413596862,0.9963414732461705,0.9961494667753916
23,24,0.9674539170506913,0.9961738127283215,0.9964018884228553,0.9962318579186626
24,25,0.9783737024221454,0.9969331641285956,0.9970511663989964,0.9969171677191099
25,26,0.9852771362586604,0.997404145675499,0.9975530583558581,0.9974545542485627
26,27,0.9754335260115606,0.9966541035304977,0.9967903728592398,0.9966773177921316
27,28,0.9777199074074074,0.9964712895657859,0.9966632895659768,0.9965308301627678
28,29,0.9805909617612978,0.9971057692307692,0.9970947375795083,0.9970750952301408
29,30,0.9878190255220418,0.997249894226701,0.9972022903328817,0.9971927675381427
30,31,0.9904181184668989,0.9971920916993615,0.9971500957089248,0.9971338729252865
31,32,0.9854651162790699,0.997249682655691,0.9971611388194794,0.9971809280399191
32,33,0.9874854481955762,0.9972495768579781,0.9973714169836697,0.9972874388239026
33,34,0.9810606060606061,0.9968647816887863,0.9969477162868651,0.9968675567394547
34,35,0.9918319719953326,0.9975475109640686,0.9975187478517207,0.9975017702739384
35,36,0.9681658878504673,0.9964990574385411,0.9966614541210952,0.9965365968420793
36,37,0.9538011695906433,0.9958160203139428,0.9957966704038057,0.9957112418939869
37,38,0.9724824355971897,0.9965276441845254,0.9965541435023881,0.9964884823765537
38,39,0.9821219226260258,0.9974220854174682,0.9975359698735292,0.9974552911869944
39,40,0.9888497652582159,0.9974989418600176,0.9976376847648663,0.9975434159241608
40,41,0.9882491186839013,0.9974988456210558,0.99766292893728,0.9975495219441671
41,42,0.9991176470588236,0.9977296340477931,0.9977692728953682,0.9977360034840064
42,43,0.9864546525323911,0.9975082736858308,0.9976416909215928,0.9975492499245182
43,44,0.9831957547169811,0.9970175101019819,0.997088623139804,0.9970253352607538
44,45,0.9840613931523023,0.9969692887931034,0.9970679397917525,0.9969851281578528
45,46,0.989066193853428,0.997007658853866,0.9970803831560405,0.9970179468087358
46,47,0.991715976331361,0.9970460318682164,0.9970753681666489,0.9970372811054327
47,48,0.9822274881516587,0.9966417766829607,0.9965008844549571,0.996551551069644
48,49,0.9658956109134045,0.9963818321785989,0.9962854636091032,0.9962896189065666
49,50,0.9753562945368172,0.996728126563763,0.9969641947482748,0.9968195909389216
50,51,0.990190249702735,0.997151435830318,0.9971744055761951,0.9971379108780883
51,52,0.9916666666666667,0.9977383839550372,0.9978823350294274,0.9977821451517811
52,53,0.9898688915375448,0.9972859562673236,0.9972966207276177,0.9972816595150098
53,54,0.9901551312649165,0.9970548604427334,0.9972437293326943,0.9971262834375343
54,55,0.9770011947431302,0.996996996996997,0.9969353060883099,0.9969017468316406
55,56,0.992822966507177,0.9976802833711932,0.997576436127775,0.9976182428193895
56,57,0.9880239520958084,0.9963903434467889,0.996517956608761,0.9964110464910498
57,58,0.9973021582733813,0.9971795464171577,0.9972731814537974,0.9972152442848156
58,59,0.9867947178871548,0.9973719676549866,0.9974554862769212,0.9973806796621987
59,60,0.9993990384615384,0.9980072394008239,0.9979419232040432,0.9979481322622576
60,61,0.9858604091456077,0.9975546826863833,0.9976935758810617,0.9976086177299625
61,62,0.9921686746987952,0.9976027265375285,0.9977389334951121,0.9976532915913466
62,63,0.9879372738238842,0.9972752830624663,0.9974217112183936,0.997307763776279
63,64,0.9827898550724639,0.9970440978239938,0.9970277087784171,0.9970089744870958
64,65,0.9836759371221282,0.99732321676167,0.9974489709688379,0.9973705475531812
65,66,0.9993946731234866,0.9979971497900859,0.9980759756729536,0.9980152744503928
66,67,0.9851515151515151,0.9972748632616901,0.9973690073734965,0.997283751913419
67,68,0.975121359223301,0.9968895651169061,0.9969633931360686,0.9968969274129547
68,69,0.9875455650060754,0.9975635593220339,0.9975776780179034,0.9975470796565142
69,70,0.9811435523114355,0.9962633383412305,0.996233537239118,0.9962064947742406
70,71,0.9859926918392204,0.9968314199861313,0.9970191984659285,0.9969037786006781
71,72,0.9978658536585365,0.9979292676349347,0.9980577799399265,0.9979389908807034
