,New_Attack_Training_Points,New_Attack_Recall,Model_Accuracy,Model_Precision,Model_F1
0,1,0.4962754470676728,0.6426953761688257,0.8657068394582692,0.6639011949388511
1,2,0.44678734349218674,0.6078297646009196,0.8540502217054742,0.6225356286750523
2,3,0.47765766421586464,0.6295446356570527,0.863958925185144,0.6508704135531355
3,4,0.8073101189031788,0.8624961394598676,0.9446947220834283,0.8888477920693333
4,5,0.6929372224514062,0.7818886086374633,0.9132115088321238,0.8151094953977363
5,6,0.7364164725296058,0.8126887439945092,0.939981555339108,0.8549539185038653
6,7,0.7237969277064576,0.8036857186979873,0.9268775697467289,0.8401833250680515
7,8,0.5446354899771878,0.6769192491163046,0.9052811117608339,0.7283883094033308
8,9,0.5296929984225216,0.6664421641470907,0.8701925597097779,0.693394347055605
9,10,0.8371031938646734,0.8837771981604777,0.9343847040394804,0.8972599587768071
10,11,0.8527109676479867,0.894980694980695,0.9468597245446025,0.9116810768969962
11,12,0.829346876365225,0.8783033599890174,0.9530792970349599,0.9030216485165581
12,13,0.8509077449576468,0.8936428534655845,0.9418627172480183,0.9065573316250987
13,14,0.6562196601941748,0.7560878294892917,0.8901705184501473,0.7807319589837577
14,15,0.858898274229957,0.8992423332360866,0.9503351611272296,0.9152878513338865
15,16,0.8414971600563135,0.8867813626222756,0.9670190093720282,0.9163405402881222
16,17,0.8457776051654247,0.8898771216255642,0.9566073842016252,0.9126117534505831
17,18,0.9060345664627634,0.9325573213427609,0.9548700694702703,0.9392144843414936
18,19,0.7542905692438403,0.8253170748451095,0.9238211104496241,0.8525663180116099
19,20,0.8540078652230907,0.8956981773246834,0.9505781304351542,0.914378837909088
20,21,0.7516811108683513,0.8234832232043251,0.9257182073016978,0.852331053322129
21,22,0.8578364731015731,0.8984750446244679,0.9381061866796012,0.9086259663473965
22,23,0.8660993906435872,0.9043818546933732,0.9623045779870838,0.9257793780215354
23,24,0.8913692643845594,0.9220160653599259,0.9507006638648214,0.9302072850060511
24,25,0.9254594673335114,0.9462805307152298,0.9718434004695926,0.9550359969476718
25,26,0.8674856754394484,0.9054582904222451,0.9769729071433737,0.9330559636901008
26,27,0.8700742952873479,0.9072031789079799,0.9530140604179952,0.9217785308527271
27,28,0.8876135094449571,0.9194788698547839,0.9711280083525167,0.9389461440841737
28,29,0.8722228966856865,0.9084530614346774,0.9549856075276143,0.9250589162402731
29,30,0.8791824494949494,0.9136397967591322,0.9492667106709354,0.9237782725105671
30,31,0.9195116917174563,0.9420436014076045,0.9802732176284829,0.9574416151308844
31,32,0.9405626244475742,0.9568870807154873,0.9786846764445456,0.9642898220643581
32,33,0.8988004176683422,0.9273470894202873,0.9675922861737123,0.9421826443331003
