,New_Attack_Training_Points,New_Attack_Recall,Model_Accuracy,Model_Precision,Model_F1
0,1,0.0,0.6573267290936042,0.7549935258547092,0.672275445989099
1,2,0.34448617275520654,0.6023212090534384,0.8488242787334349,0.6493127292350763
2,3,0.3480191256830601,0.5986549517301226,0.8472077476092147,0.6443380620034332
3,4,0.3471130850700376,0.6050404975412207,0.8493115984565864,0.650895976476578
4,5,0.34210526315789475,0.6351111914662809,0.8618905191137417,0.6840410163854428
5,6,0.35145299145299147,0.602046720185145,0.8469229043261903,0.6488310763691817
6,7,0.06429548563611491,0.5980906230788703,0.8198385125786752,0.6371987545423975
7,8,0.005815942524803284,0.5680963402285549,0.8369339171606708,0.5960175392532869
8,9,0.35078713210130047,0.6010632526852555,0.846982302734598,0.6468235812939023
9,10,0.35090722355357756,0.5986618444846293,0.8402608109922418,0.6428109338296538
10,11,0.3506849315068493,0.5999131975839994,0.848886883333678,0.6462953681466067
11,12,0.35183281945871875,0.6922019675925926,0.8553391607509682,0.7235055841014045
12,13,0.35161069225496916,0.6207906825333671,0.8503523521117554,0.6679632954355548
13,14,0.35035995886184435,0.6942053099905954,0.8631390802981495,0.7279314625394819
14,15,0.3511659807956104,0.6963646228974498,0.8600309774457962,0.7279966781006483
15,16,0.35094339622641507,0.6941108377948199,0.8619472633007166,0.7273821695094033
16,17,0.3507206588881263,0.693376261621387,0.8583798672096056,0.7247366810706165
17,18,0.35015447991761073,0.6130164242818898,0.8463090916974353,0.6572453412931146
18,19,0.35096153846153844,0.6154987156759886,0.8471350798240082,0.6594493724562172
19,20,0.352112676056338,0.6081765557163531,0.8436635940133625,0.6506955601800868
20,21,0.3518900343642612,0.6219110676942002,0.8412686092621057,0.6641979781083251
21,22,0.35132347885871434,0.6015992474129821,0.8445162653736641,0.6458638098195474
22,23,0.3504126547455296,0.6282881644172668,0.8570092259570433,0.6754304138547699
23,24,0.3508771929824561,0.6232812273845708,0.8497046771811574,0.6683230768050292
24,25,0.35168616655196144,0.6041613895422472,0.8497601648868863,0.6502592587505308
25,26,0.35249569707401035,0.608417167257726,0.8476749921508113,0.6537429626070389
26,27,0.3508953168044077,0.6230593855173162,0.8513701642766647,0.6699910692379422
27,28,0.3517051326214261,0.6298132599884192,0.8552888806833424,0.6766376803924391
28,29,0.35010337698139216,0.60779559190764,0.8497040315176054,0.653788269495489
29,30,0.35125818683212684,0.6025696706478465,0.8483089366564222,0.6485325384617915
30,31,0.3496551724137931,0.635962213616128,0.848690207430657,0.6811322733500997
31,32,0.34943083822007587,0.5996814825539308,0.8436927593781962,0.6447144403709723
32,33,0.35093167701863354,0.6086437181018569,0.850887148223506,0.6544588223499179
33,34,0.35105281325509147,0.6926446101498588,0.8580207656510556,0.7241867677705504
34,35,0.35013812154696133,0.610787330316742,0.8512726526822862,0.6567524191107971
35,36,0.35233160621761656,0.6042209672748334,0.8473344902657362,0.648723874500662
36,37,0.29889426399447133,0.5440031857510046,0.8484275859698255,0.5877700078426978
37,38,0.3522295195298998,0.6074143798421549,0.8504664553148197,0.6541232238590254
38,39,0.3516597510373444,0.6038883458238297,0.8472775160109332,0.6490045061655252
39,40,0.3472846765824974,0.5979362780593772,0.8441147884924164,0.6437885586896895
40,41,0.35397923875432524,0.6266700459828379,0.8432420289541526,0.6712194551801526
41,42,0.35133264105226725,0.6182924179882685,0.8574153356054544,0.6650016698181579
42,43,0.35041551246537395,0.6085020096317486,0.8479803397943778,0.653788365411894
43,44,0.3567717353654312,0.71404258400927,0.8664767500118667,0.7458142978881824
44,45,0.352044352044352,0.6044178888285352,0.8526401022376576,0.653236581948686
45,46,0.16256499133448873,0.3846237415803578,0.7587107878924357,0.3147591077951927
46,47,0.35124826629681,0.6034476514685112,0.8463857942522915,0.6493394566494349
47,48,0.35102323968088794,0.6106040851803564,0.8524705674996428,0.6567191639468363
48,49,0.26891047883414293,0.39842816268878345,0.7371146584642152,0.34653009624279424
49,50,0.35230822631030895,0.6956899674031148,0.8600042330304236,0.7273387402004728
50,51,0.35104166666666664,0.6205585135281974,0.8516317943704783,0.6656669424063697
51,52,0.3501215699895797,0.6891480730223124,0.8502197384123038,0.7191509917749699
52,53,0.3512856150104239,0.602926793929076,0.8452158300160607,0.647658345165283
